ENSRNOG00000018040	2.84342	2.3283	2.67218	2.54499	2.71059	2.27673	2.56811	2.79384	2.7518	2.72531	2.0914	2.5653	2.38194	2.88904	2.58172	2.48298	2.71442	2.73266	2.77652	2.6339	2.57581	2.31059	2.50636	2.42853
ENSRNOG00000018042	4.86055	5.02052	4.81219	5.01143	4.87562	4.79333	4.89541	4.9226	5.03227	4.87582	4.76949	4.88419	4.72869	5.32474	4.81372	4.7823	4.75545	4.74693	4.8903	5.05465	4.94059	4.8005	5.22331	4.94898
ENSRNOG00000018044	7.11832	7.56296	6.91295	6.91463	7.04548	7.25848	7.26387	7.25748	7.01023	7.2285	6.83008	6.7568	6.61095	6.99028	7.35004	6.90768	6.71333	7.04289	7.22969	7.14404	7.07139	6.88314	7.18437	7.12069
ENSRNOG00000018045	1.44246	2.3598	1.68095	1.85036	1.81951	1.58646	1.16266	1.73261	1.24297	1.18782	1.61221	1.0021	1.35664	1.17342	1.58199	1.6473	1.74395	1.4109	1.64002	1.35308	1.40301	1.53592	1.86716	1.60195
ENSRNOG00000018046	5.88837	5.85132	5.79692	5.86723	5.97204	6.03303	6.16441	5.89718	5.99611	5.95074	5.95791	6.01538	5.80839	5.97527	5.92864	6.05011	5.82476	6.03609	6.21574	5.82534	5.95527	5.77985	5.83116	5.90982
ENSRNOG00000018047	5.18112	5.369	5.09499	5.2738	5.29995	5.31984	4.96614	5.23286	5.197	5.26206	5.20426	5.15129	5.1259	5.03642	5.13969	5.2965	5.31876	5.24352	5.034	5.19971	5.17884	5.21317	5.33837	5.26792
ENSRNOG00000018048	4.95963	4.84801	4.97557	4.93056	4.93684	5.29328	5.29112	4.98777	5.13702	4.83518	5.27969	5.2617	5.22977	5.18545	5.08088	5.24548	4.96143	5.13856	5.06653	4.90659	5.10559	5.05749	4.86396	4.86487
ENSRNOG00000018051	7.21265	6.85801	5.46296	5.87096	6.97588	5.82905	7.61878	7.71582	6.63524	7.30072	5.43505	6.44489	5.57935	7.01786	7.74296	7.53352	6.44767	7.17227	7.23101	7.02694	6.83676	6.69645	6.53377	6.6705
ENSRNOG00000018052	5.62165	5.42591	4.67412	4.64671	5.53073	5.53645	5.49323	5.90239	5.12318	5.77077	5.54855	5.13929	5.47396	4.94614	5.63485	5.75933	5.27778	5.38486	5.66594	5.39549	5.24685	5.29635	5.00312	5.27823
ENSRNOG00000018053	5.83717	5.70877	5.76392	5.63421	5.77752	5.51092	6.00349	5.75033	5.69708	5.85449	5.38887	5.65216	5.23149	5.96989	6.07615	5.88847	5.68024	5.76113	6.03204	5.8031	5.9065	6.12208	5.7639	5.8198
ENSRNOG00000018054	-2.1205	-3.48771	-2.05902	-2.51524	-3.48771	2.38721	-1.63133	-1.71428	-1.36639	-2.5147	0.59325	-2.75604	1.25164	-0.56782	-1.1804	-1.6293	-1.86013	-2.17092	-1.0519	-1.13799	-2.16076	-0.96936	-0.62501	-0.64027
ENSRNOG00000018057	4.79863	4.94465	4.69106	4.82537	4.62315	4.35362	4.81387	4.79675	4.73337	4.73875	4.275	4.59181	4.24178	4.63549	4.77017	4.62467	4.58394	4.69851	4.56083	4.71925	4.64216	4.82455	4.92318	4.6059
ENSRNOG00000018059	5.79997	5.1768	6.21821	5.19492	5.26147	3.76877	5.07014	6.47706	6.24083	6.01343	3.31942	5.73504	3.97531	4.58711	5.97783	4.379	5.81405	5.23845	6.27554	5.87781	5.75186	5.08563	6.22158	5.75609
ENSRNOG00000018061	4.41956	4.39509	4.02936	4.36682	4.56401	3.6006	4.30808	4.6309	4.2295	4.47483	3.56466	4.05111	3.41888	4.2165	4.35515	4.3871	4.31017	4.25196	4.29503	4.48932	4.25532	4.5466	4.48929	4.47762
ENSRNOG00000018063	2.04476	2.04799	2.26762	2.02774	2.43691	2.25099	2.02189	1.55874	2.57324	2.10277	2.33224	2.46115	2.13863	1.75184	2.36467	2.13126	2.17438	1.99577	2.19267	1.52314	2.24842	1.86759	2.34248	2.44082
ENSRNOG00000018066	4.29123	4.24963	4.38041	4.3408	4.37234	5.00856	4.45916	4.33329	4.90193	4.39196	5.17354	4.67691	5.17717	4.9906	4.5551	4.29711	4.46256	4.32298	4.38886	4.15506	4.29896	4.40622	4.23736	4.27829
ENSRNOG00000018067	4.84649	5.08555	5.00975	4.97057	4.85462	5.41998	4.67299	4.85971	4.9956	4.81333	5.57872	5.03949	5.55066	5.16676	4.67645	4.7024	4.95494	4.73737	4.80358	5.10144	4.8493	4.95446	4.97308	4.92513
ENSRNOG00000018069	4.95963	4.87278	4.83779	5.03616	4.81652	4.97729	4.5344	4.54356	4.83123	4.95581	4.89159	4.77827	5.00996	4.8615	4.79096	4.70887	4.70739	4.6227	4.75189	5.12428	4.76855	4.96532	5.30536	4.79242
ENSRNOG00000018070	-0.72382	-0.20903	-0.6389	-0.01483	-1.62241	-1.94034	-2.12449	-0.94241	-0.62318	-0.94801	-0.72422	-0.56065	-0.89285	-3.48771	-0.80274	-0.94806	-1.26819	-0.4952	-2.02081	-1.46164	-0.89577	-0.84276	-1.01191	-1.12833
ENSRNOG00000018075	5.43858	5.273	5.31137	5.15031	5.32561	5.80434	5.80798	5.26355	5.61922	5.18415	5.79311	5.66478	5.68022	5.69291	5.2439	5.24992	5.14734	5.37872	5.66705	5.20507	5.28052	5.4741	5.40047	5.20089
ENSRNOG00000018076	4.38756	6.25048	4.4765	4.62431	4.65858	5.80434	4.37459	4.41094	4.26636	4.39172	5.88733	4.03824	6.47835	4.23007	4.50808	4.55454	4.2229	4.47242	4.51938	4.87551	4.4864	4.51739	4.57179	4.66469
ENSRNOG00000018077	6.51321	6.34598	6.14425	6.27054	6.37077	6.8043	6.42039	6.39812	6.43948	6.33821	6.69225	6.51351	6.7703	6.42299	6.37742	6.43937	6.3554	6.49384	6.33577	6.43641	6.2822	6.54826	6.19079	6.28852
ENSRNOG00000018078	-3.48771	-3.48771	-1.7846	-1.51676	-2.87542	-0.83515	-1.60648	-3.48771	-3.48771	-1.52838	-0.72422	-0.37624	-2.15865	-3.48771	-1.91492	-1.6293	1.91567	-2.9056	-3.48771	-1.65552	-3.48771	-3.48771	1.43563	-3.48771
ENSRNOG00000018081	4.78886	4.84244	4.43686	4.23831	4.66931	4.93345	4.70177	4.71028	4.58415	4.84383	4.82528	4.55434	4.62741	4.66242	4.57087	4.95194	4.16789	4.6535	4.84956	4.65796	4.43051	4.74109	4.42586	4.3948
ENSRNOG00000018082	5.72128	5.66846	4.56803	4.71426	5.89644	4.47534	6.83249	6.02448	5.85433	5.91218	4.1686	5.36322	4.05157	6.1685	6.53361	5.8431	4.73793	5.73975	6.56694	5.66193	6.02049	5.16312	4.89634	5.59915
ENSRNOG00000018087	10.30305	10.63828	10.14081	10.04054	10.18529	10.46885	10.13644	10.31431	9.85649	10.3034	10.38297	10.02844	10.41462	9.88606	10.10991	10.55511	10.12661	10.2184	10.10642	10.49932	9.96631	10.68427	10.12483	9.95789
ENSRNOG00000018089	5.62027	5.62861	5.47034	5.56401	5.52631	5.77416	5.57752	5.54913	5.4789	5.40482	5.66565	5.49339	5.55205	5.77696	5.44968	5.63231	5.47195	5.47528	5.48526	5.49378	5.38017	5.46189	5.38475	5.40904
ENSRNOG00000018090	8.00692	7.96871	7.80656	7.91537	8.04371	8.02327	7.89134	8.0137	7.83035	7.98701	8.01103	7.81981	7.99278	7.9179	7.97479	7.98742	8.05349	7.9446	7.8718	8.0181	7.81757	8.03929	7.97679	7.98729
ENSRNOG00000018091	7.32081	7.26999	7.30894	7.1441	7.223	7.75447	7.58044	7.20047	7.48518	7.13556	7.71692	7.58404	7.63985	7.57002	7.23883	7.39381	7.10416	7.29	7.54333	7.13235	7.29626	7.2133	7.00697	7.13588
ENSRNOG00000018092	4.38756	3.98966	4.35061	4.17121	4.45042	4.33842	4.76015	4.22384	4.20635	4.31913	4.40078	4.16914	3.80486	3.6971	4.22878	3.81324	4.43347	4.15482	4.68068	4.58847	4.23142	3.9367	4.04983	4.46565
ENSRNOG00000018094	0.33647	0.61376	1.13805	0.21577	0.39453	1.81449	0.74669	0.46759	-0.54251	1.04508	1.21781	0.5587	1.22415	0.33357	-0.41638	0.46122	1.72375	1.2854	-0.19179	-1.46164	1.27523	0.27903	0.38888	0.07851
ENSRNOG00000018095	4.74912	4.9158	4.55574	4.43133	4.79464	4.93547	4.94441	4.98286	4.83878	4.79783	4.80766	4.82248	4.67133	4.57298	4.83834	4.85995	4.55565	4.7205	4.76028	5.01445	4.68804	4.77357	4.54062	4.77068
ENSRNOG00000018097	7.18812	7.25226	7.0892	7.19272	7.15313	6.90162	7.11059	7.09114	7.15115	7.0971	6.96807	7.04185	6.96231	7.05916	7.21264	7.07441	7.09899	7.08021	6.97119	7.13895	7.17978	7.08976	7.00594	7.20548
ENSRNOG00000018101	0.43994	0.06615	0.78297	0.66921	1.49489	-0.19396	0.02658	0.62008	0.44222	0.85276	1.4803	0.50164	0.65277	1.28161	-0.18224	1.2577	1.88106	1.14792	0.89992	0.83059	0.91257	1.04286	0.77915	0.72993
ENSRNOG00000018102	6.68627	6.78354	6.71106	6.63603	6.60882	6.88811	6.81524	6.79047	6.78939	6.67217	6.7522	6.80238	6.70779	6.59099	6.70832	6.68617	6.69139	6.767	6.76248	6.67297	6.79269	6.72603	6.50612	6.60535
ENSRNOG00000018105	5.61475	5.81911	5.73425	5.60145	5.57562	5.31829	5.55189	5.60612	5.58596	5.49957	5.33608	5.68007	5.36176	5.73475	5.54659	5.57749	5.70966	5.53716	5.54965	5.65017	5.66912	5.70669	5.75985	5.55745
ENSRNOG00000018106	1.97757	2.2123	2.57814	2.19922	2.16099	0.7439	2.02189	2.13794	1.6728	2.15931	0.59325	1.90305	1.82764	2.34079	2.12372	1.78434	2.70415	2.17632	2.33437	1.95553	2.05963	2.2969	2.41304	1.80567
ENSRNOG00000018107	5.15665	5.07847	5.23446	5.10069	5.19063	5.69641	5.41005	5.0734	5.38405	4.93774	5.53255	5.58207	5.74573	5.10429	5.15759	5.27194	5.07742	5.36017	5.50912	4.89999	5.31667	5.08364	4.90126	4.84421
ENSRNOG00000018109	6.1539	5.98105	6.22986	6.17957	6.10146	7.04287	6.12051	5.98082	6.30764	6.13118	7.22174	6.34817	7.50572	6.49593	5.96873	5.94986	5.99351	6.29408	5.94816	5.97211	6.30855	6.25897	5.82211	6.24627
ENSRNOG00000018110	7.56065	7.46815	7.70698	7.21536	7.41092	7.45767	7.12829	7.0519	7.59095	7.29704	7.64867	7.68719	7.7146	7.88111	7.23673	7.31045	7.55693	7.58154	7.12913	7.29008	7.50614	7.18525	7.34684	7.44919
ENSRNOG00000018111	3.40012	3.57229	3.62138	3.76083	3.73178	2.0266	3.40006	3.78454	3.47789	3.47504	1.27021	2.80903	1.82764	2.78258	3.67402	3.34419	3.27559	3.21805	3.55183	3.98969	3.51494	3.96727	3.95841	3.63543
ENSRNOG00000018113	2.15059	1.37542	2.06862	1.77516	1.65437	2.07934	1.82017	1.58723	2.0117	1.95281	2.12764	1.82475	2.2791	1.99097	2.11231	0.99591	1.79112	1.21885	2.62467	1.63021	2.1459	1.38211	1.74513	1.93723
ENSRNOG00000018114	7.31103	7.37199	6.99996	6.95209	7.18425	6.99812	7.46385	7.35571	7.24674	7.32743	6.79139	6.95981	6.75117	7.27294	7.61747	7.30867	6.77598	7.19154	7.32864	7.45494	7.22498	7.33381	7.32459	7.10002
ENSRNOG00000018117	7.16908	7.42832	7.0879	7.09833	7.13334	7.14206	7.34489	7.32694	7.28178	7.27801	7.11476	7.04752	7.00242	7.49849	7.45906	7.18299	6.936	7.11475	7.22969	7.47174	7.17707	7.38201	7.27145	7.13729
ENSRNOG00000018118	5.7045	5.97089	5.66589	5.6367	5.60944	6.62425	5.58034	5.90369	6.01122	5.69869	6.65456	5.67645	6.71891	5.64814	5.66018	5.72356	5.57845	5.58722	5.68811	6.02769	5.55268	5.86	5.8567	5.51886
ENSRNOG00000018119	5.66073	5.56147	5.2791	5.4378	5.57482	5.58863	5.43239	5.96682	5.42188	5.63895	5.52186	5.59112	5.62334	5.679	5.55184	5.85912	5.53643	5.68278	5.63824	5.41066	5.4364	5.80214	5.4496	5.43913
ENSRNOG00000018122	3.92193	4.98561	3.53014	3.56563	3.96299	3.00304	4.16509	4.19016	3.33039	3.94595	3.1894	3.60763	2.66355	3.38575	3.84283	4.26359	3.4207	3.93423	4.0838	4.53265	3.9594	4.21299	4.02301	3.86244
ENSRNOG00000018123	5.76926	5.52127	5.80732	5.78096	5.82147	5.68805	5.93021	5.80003	5.96627	5.86196	5.64595	5.92669	5.62349	5.72999	5.95652	5.82435	5.89194	5.85246	5.95275	5.76727	5.7956	5.65129	5.50107	5.77198
ENSRNOG00000018125	5.9345	5.99616	6.21626	5.98229	5.9314	6.31046	5.89552	5.86551	6.05482	5.92039	6.21259	6.10759	6.08352	6.10855	5.88633	5.80636	6.0082	5.93941	5.92407	5.85864	6.053	5.89789	5.98499	5.92848
ENSRNOG00000018126	8.91677	8.75499	8.5092	8.70611	8.57468	7.70585	8.07706	8.81174	8.41078	8.2786	7.81388	8.27586	8.06653	7.6634	8.491	9.08307	8.4171	8.71348	8.31761	8.91762	8.38619	8.66129	8.27767	8.63124
ENSRNOG00000018128	4.45704	4.30896	4.44687	4.28666	4.44731	4.65048	4.41307	4.61194	4.5931	4.30667	4.71855	4.65893	4.54648	4.18434	4.57354	4.54734	4.23722	4.58856	4.69827	4.37334	4.48929	4.44167	4.51838	4.39164
ENSRNOG00000018129	5.37799	5.44806	5.31137	5.2706	5.03342	5.63429	5.4706	5.50357	5.42475	5.34667	5.53924	5.32664	5.46225	5.76458	5.45692	5.44085	5.09325	5.22142	5.24316	5.21929	5.11496	5.45111	5.31829	5.11533
ENSRNOG00000018131	-0.09838	-1.6857	-0.16231	-2.19888	-1.2548	-0.45021	-0.33992	-0.94241	-0.39355	-1.93884	-0.94537	-0.22659	-2.48176	-2.75932	-0.91798	-0.01956	-0.26124	-0.58824	-0.47745	-0.20874	-0.31035	-0.51848	-1.77341	-0.98999
ENSRNOG00000018132	5.65294	5.50552	5.24598	5.35163	5.5699	5.676	5.61927	5.74454	5.54847	5.5064	5.53523	5.3776	5.66241	5.61059	5.69859	5.86741	5.56005	5.67991	5.64228	5.71931	5.53047	5.51606	5.46333	5.48218
ENSRNOG00000018137	6.58268	6.65058	6.59204	6.7938	6.66081	5.99282	6.70324	6.71475	6.57899	6.64087	5.84369	6.52785	5.91431	6.31255	6.69735	6.64289	6.83368	6.41961	6.72918	6.67297	6.71171	6.71514	6.82486	6.6772
ENSRNOG00000018140	5.62577	5.68721	5.56071	5.57184	5.47831	5.87241	5.60133	5.7285	5.60711	5.46213	5.77395	5.57763	5.75536	5.75053	5.53842	5.68688	5.46284	5.57386	5.62859	5.63435	5.62393	5.74877	5.56445	5.55745
ENSRNOG00000018141	-1.25936	-2.79015	-2.3982	-0.01483	-0.16756	-1.36174	-1.85694	-1.47933	-1.36639	-1.93884	-0.5325	-0.56065	0.10814	-1.18299	-0.91798	-0.41037	1.32834	-0.24745	-0.55867	-2.47028	-1.31128	-0.61869	0.00621	-0.74769
ENSRNOG00000018143	-0.09838	1.57111	0.72051	-0.1456	0.49444	1.41159	0.57631	-1.10017	0.82328	0.36839	1.71029	0.5587	1.47798	0.78953	-0.18224	0.28763	0.02953	-0.17349	-1.0519	0.49893	-0.2323	0.53366	0.07746	0.07851
ENSRNOG00000018144	5.60783	5.93212	5.58811	5.69877	5.65872	5.64545	5.81038	5.82905	5.68666	5.8459	5.41819	5.53795	5.35861	5.56493	5.8949	5.77381	5.76052	5.65856	5.82248	5.79363	5.66912	5.82347	5.58598	5.61279
ENSRNOG00000018145	6.65503	6.73107	6.07385	6.02472	6.61854	6.62488	6.86235	7.03836	6.53494	6.77865	6.35662	6.276	5.95669	6.57602	7.06005	6.75084	6.1158	6.62137	6.74566	6.84326	6.56981	6.69114	6.27466	6.41533
ENSRNOG00000018148	-3.48771	-3.48771	2.51888	-3.48771	2.41897	3.27462	-3.48771	-3.48771	-3.48771	-3.48771	-3.48771	3.72097	-3.48771	2.24782	2.33162	-3.48771	3.39787	-3.48771	-3.48771	-3.48771	2.35162	-3.48771	-3.48771	2.04786
ENSRNOG00000018149	6.64706	6.58544	6.68547	6.64259	6.51647	7.39614	6.79077	6.57207	6.83609	6.56599	7.26502	6.97648	7.52656	6.88135	6.49456	6.54074	6.69044	6.65195	6.80283	6.4712	6.6122	6.54303	6.53109	6.53845
ENSRNOG00000018153	7.59748	7.37632	7.55017	7.58439	7.67755	7.19661	7.44849	7.55536	7.51376	7.5929	7.13565	7.57226	7.2414	7.64114	7.57048	7.51724	7.7356	7.6116	7.54303	7.59235	7.70584	7.56659	7.83107	7.6324
ENSRNOG00000018158	4.86055	4.67099	4.42002	4.28031	4.78481	4.71075	5.08809	4.93027	4.75547	4.74569	4.61599	4.6488	4.29229	4.45084	5.02931	4.89821	4.36663	4.8189	4.96666	4.70164	4.73008	4.54081	4.50875	4.39164
ENSRNOG00000018159	6.79821	6.91459	6.56472	6.93954	6.97156	6.62988	6.85422	6.76066	6.68855	6.96465	6.6564	6.85987	6.72628	6.91248	6.88094	7.17795	7.33019	6.88581	7.00081	6.70679	6.75367	6.96006	6.99379	6.88703
ENSRNOG00000018160	3.38075	2.91003	3.3498	3.07198	3.15419	3.54871	3.30777	3.35372	3.03419	2.98979	3.5594	3.17627	3.49561	3.35306	3.18067	3.0501	3.48813	3.04297	3.25776	3.28133	3.37856	3.29756	3.20007	3.12071
ENSRNOG00000018162	1.46716	2.08616	1.4078	1.70611	1.80012	0.9816	1.64457	1.55874	1.6896	1.79903	1.50696	1.58686	1.4064	0.8841	1.40149	1.93914	1.91407	1.4109	1.84339	2.19012	1.24826	1.66939	2.17392	1.64506
ENSRNOG00000018163	-0.84023	-0.51697	0.31677	-0.07873	0.44535	-0.62988	-0.25702	0.15483	-0.19549	-0.1446	-1.20668	-0.6247	-0.57052	0.52183	0.01915	0.0364	-0.26124	0.20482	-0.0677	-0.36963	-0.31035	-0.25388	-1.77341	-0.4468
ENSRNOG00000018164	6.36334	6.44567	6.42313	6.52821	6.42638	6.78593	6.53242	6.32337	6.59691	6.42653	6.7568	6.63216	6.8393	6.62733	6.35974	6.36415	6.48483	6.35938	6.54585	6.33644	6.39024	6.27477	6.65402	6.33204
ENSRNOG00000018166	4.40365	4.36048	4.98247	4.71897	4.56688	4.78662	4.53149	4.48573	4.73337	4.33149	4.84916	4.94199	5.04377	4.96519	4.4799	4.46563	4.60342	4.59387	4.4716	4.5097	4.68804	4.49058	4.43267	4.58944
ENSRNOG00000018167	0.28182	1.27326	0.42878	0.98272	1.29021	-0.94989	-0.62172	-0.55201	0.13397	0.16251	-0.3633	-0.27717	-0.47732	-1.18299	0.49514	0.41974	0.78185	0.82608	0.38739	1.16026	0.56454	0.70927	1.01519	0.19913
ENSRNOG00000018168	5.90315	6.11514	5.82789	5.77758	6.03561	4.82639	5.59855	6.03282	5.55191	5.89979	4.99835	5.64963	4.96914	5.52697	5.84716	5.81238	5.92217	5.90355	5.69031	6.09765	5.91938	5.9502	6.20676	5.91092
ENSRNOG00000018170	7.91198	8.62957	8.14519	8.1876	8.03206	6.69279	7.86238	8.16875	7.98102	7.84611	6.97918	7.62937	6.59159	7.11556	7.91079	7.85753	7.81084	7.83184	7.77593	8.3709	7.96333	8.3267	8.40647	8.26219
ENSRNOG00000018176	6.45727	6.53116	6.62107	6.60903	6.46845	7.14425	6.73397	6.62148	6.71699	6.45786	7.08032	6.8459	7.15214	6.62048	6.48269	6.7186	6.63098	6.67491	6.65738	6.44778	6.57389	6.58744	6.42137	6.39337
ENSRNOG00000018179	4.71858	4.82562	4.78614	4.733	4.84519	4.72016	4.84235	4.55684	4.94052	4.66745	4.55394	4.95437	4.45189	4.82918	4.75379	4.72173	4.84701	4.81209	5.01307	4.58847	4.75185	4.45096	4.76222	4.72118
ENSRNOG00000018181	7.0438	7.09779	7.01659	6.96377	7.06186	6.79402	6.92843	7.041	6.99434	6.99683	6.77239	6.90207	6.82396	7.00027	7.06314	7.01851	7.04987	6.99196	6.93071	7.23889	7.06189	7.13655	7.27544	7.0282
ENSRNOG00000018183	9.4721	9.39416	9.30087	9.36977	9.58279	9.58884	9.57588	9.56083	9.4184	9.58355	9.49751	9.3704	9.61394	9.34854	9.62215	9.66206	9.47104	9.48841	9.559	9.5102	9.52417	9.54407	9.41566	9.53399
ENSRNOG00000018184	9.13327	8.52665	9.80273	8.87758	8.72172	9.5356	8.81348	8.34411	9.49804	8.54478	9.87336	10.17805	10.09443	10.54352	8.42492	8.64966	9.22892	9.0073	8.28852	7.94327	9.08278	8.30314	8.45326	8.9522
ENSRNOG00000018186	4.52627	4.53618	4.29995	4.2185	4.27188	4.31996	4.63551	4.47877	4.17984	4.28777	4.3254	4.35912	4.16073	4.12748	4.51087	4.51816	4.26195	4.27195	4.41423	4.59121	4.25193	4.31158	4.37374	4.39164
ENSRNOG00000018193	4.36144	4.04884	4.12808	4.41981	4.17357	4.13529	4.23119	4.31652	4.22375	4.30979	4.03491	4.41793	4.0398	4.62525	4.36443	4.38171	4.41153	4.27525	4.40086	4.28488	4.47482	4.31158	4.60231	4.31696
ENSRNOG00000018194	8.3185	8.27577	8.24946	8.40032	8.42228	8.2146	8.08825	8.42937	8.34039	8.44615	8.24523	8.23598	8.37747	8.33742	8.34925	8.24955	8.44822	8.38675	8.35413	8.36652	8.49094	8.36492	8.62751	8.49613
ENSRNOG00000018198	6.23165	6.28678	6.16462	6.57957	6.19723	6.59385	6.08917	5.93326	6.20769	6.07718	6.7243	6.30315	6.53817	6.24399	5.93592	6.0787	6.29678	6.15658	5.9454	6.12527	6.14178	6.23495	6.3231	6.39337
ENSRNOG00000018200	3.63629	-1.96903	4.72711	5.13455	5.40639	4.86509	4.38431	3.38383	4.29409	3.71083	5.63974	4.88707	6.24696	5.16441	3.8778	3.51147	4.74295	4.72775	4.12665	-2.8911	4.67037	3.64416	4.38783	4.37573
ENSRNOG00000018205	4.91992	5.11584	5.20133	5.10429	4.94127	5.41998	4.90219	4.89933	5.06804	5.02401	5.31597	5.09523	5.22284	5.2039	4.95347	5.19259	5.22665	5.0755	5.00426	4.93701	5.07138	5.08762	5.10041	5.11725
ENSRNOG00000018207	5.36982	5.53168	5.22091	5.13455	5.34247	5.74102	5.45378	5.4024	5.30041	5.28923	5.58649	5.3989	5.54928	5.6329	5.44968	5.46144	5.35533	5.33188	5.34855	5.46723	5.09806	5.31344	5.31091	5.12298
ENSRNOG00000018211	5.68883	5.81628	5.50908	5.64042	5.70768	5.36854	5.63156	5.82081	5.52526	5.65512	5.35743	5.5696	5.29892	5.54878	5.77942	5.91203	5.80687	5.60309	5.76419	5.78768	5.60012	5.61176	5.8991	5.41528
ENSRNOG00000018212	6.27777	6.55261	6.26989	6.32171	6.3863	6.39002	6.2955	6.5226	6.36889	6.38267	6.32136	6.22297	6.3759	5.93855	6.31578	6.53958	6.19498	6.31671	6.2843	6.61636	6.11776	6.44422	6.51096	6.20725
ENSRNOG00000018214	6.29857	6.33116	6.57312	6.45604	6.36335	5.91094	6.1059	6.24966	6.36432	6.32128	6.28998	6.52693	6.36335	6.45222	6.24136	6.15652	6.61804	6.07833	6.31597	6.25599	6.41849	6.27739	6.5333	6.35818
ENSRNOG00000018215	-1.62661	-0.51697	-1.35545	-1.52921	-1.2548	-2.51581	-0.72937	0.28817	-2.06792	-1.52838	-2.51313	-1.49766	-2.89878	-1.91707	-0.33404	-0.26801	-0.73339	-1.32444	-0.64474	-0.87381	-1.31128	-1.85456	-1.01191	-1.87147
ENSRNOG00000018217	3.2083	2.0672	3.3569	4.27712	3.94103	3.93967	2.72928	3.06869	2.88903	3.34702	3.76966	4.00688	4.36331	3.60985	3.92455	4.56885	5.45214	3.64334	3.62261	1.86802	3.193	3.9367	4.69585	3.93805
ENSRNOG00000018220	6.23345	5.62537	6.06195	5.83073	6.14918	6.42928	5.93462	5.86951	5.9851	6.16695	6.28918	6.24778	6.50215	6.458	6.04956	5.93705	6.02996	6.28755	5.84831	5.90445	6.11029	5.97082	5.55979	6.10867
ENSRNOG00000018225	6.92455	6.90194	6.49083	6.24139	6.86067	7.05315	7.38012	7.08149	6.77126	7.03196	6.61838	6.62142	6.733	6.62477	7.277	7.06014	6.3644	6.78798	7.17774	7.19348	6.78274	6.68064	6.33132	6.63305
ENSRNOG00000018226	6.32753	6.72805	6.70133	6.72001	6.71489	6.47239	6.19877	6.41371	6.55914	6.62653	6.49377	6.49949	6.58687	6.09007	6.65325	6.51333	6.53497	6.58588	6.46082	6.74597	6.73314	6.6674	6.65766	6.69654
ENSRNOG00000018227	5.55695	5.29149	5.26685	5.34403	5.5204	5.5563	5.66781	5.68684	5.42726	5.31435	5.57222	5.47727	5.66241	5.53427	5.26882	5.43566	5.41482	5.56848	5.58671	5.21575	5.48064	5.55251	5.34018	5.39805
ENSRNOG00000018228	5.21434	5.39394	5.16943	5.21004	5.16243	5.22053	5.40529	5.30151	5.2742	5.2078	5.11037	5.22469	4.93564	5.1924	5.40092	5.2821	5.22126	5.18849	5.18197	5.36385	4.99027	5.24559	5.06797	5.15316
ENSRNOG00000018230	3.32777	3.16308	3.36396	3.23857	3.22135	3.39264	3.37429	3.39865	3.38297	3.2592	3.27523	3.30218	3.26552	3.74198	3.30151	3.28767	3.34997	3.28516	3.28711	3.21194	3.37856	2.92297	3.35147	3.33989
ENSRNOG00000018231	7.34225	7.72253	7.28309	7.20827	7.35926	6.623	7.22248	7.77966	7.21988	7.27562	6.68322	7.21755	6.6083	7.14808	7.33123	7.44413	7.16349	7.43779	7.27764	7.41536	7.32599	7.35254	6.98108	7.41496
ENSRNOG00000018232	7.09076	6.9126	7.14642	7.03604	6.82274	7.46258	6.96736	7.00847	7.42627	6.7977	7.57443	7.5329	7.71953	7.69104	6.81818	6.99412	6.89312	6.89551	6.7098	6.92142	6.96618	6.87912	6.81447	6.97835
ENSRNOG00000018233	8.89432	8.45645	8.97376	9.43451	8.86437	9.06402	8.80144	8.56059	9.14724	8.70648	9.33684	8.96049	9.29555	9.15646	8.64279	8.63075	8.66187	8.91152	8.4544	8.62842	8.61638	8.45202	8.77495	8.83739
ENSRNOG00000018237	6.92455	6.95189	6.81714	7.0118	6.84538	6.60469	6.60416	6.78413	6.72363	6.86352	6.73424	6.64622	6.81475	6.86689	6.95957	6.78493	6.65117	6.84358	6.74936	7.05273	6.97134	7.05967	7.12623	6.81276
ENSRNOG00000018238	-0.96688	-0.63618	0.13055	0.16148	-0.09314	-1.53007	-0.10427	-0.24507	-1.23378	-0.72693	-2.51313	0.12458	-3.48771	-0.33692	-0.18224	-1.18345	0.42944	-0.4952	0.10046	-0.87381	-0.15825	-1.10814	-0.14779	-0.4468
ENSRNOG00000018239	5.09656	5.31378	4.74616	4.6639	4.87098	5.10313	5.22956	5.33465	4.95449	5.11615	4.68275	4.81797	4.43999	5.14782	5.26222	5.24992	4.79229	5.13128	5.034	5.26967	4.94269	5.13839	4.92076	4.77068
ENSRNOG00000018241	-0.96688	-1.44899	-0.08333	-0.21572	-1.84859	-0.62988	-0.97225	-1.27733	-0.89642	-0.44821	-0.83056	-0.13047	-0.57052	-0.33692	-0.91798	-0.65431	-0.43203	-0.24745	-0.40056	-0.064	-0.78019	0.16311	-1.34299	-0.64027
ENSRNOG00000018242	3.74129	3.31544	4.26265	4.05317	3.99746	3.96364	3.91991	3.43506	3.79751	3.75737	3.87915	4.02003	4.13881	4.35915	3.8384	3.72234	4.15286	3.58594	3.6724	3.80411	3.93	3.60582	3.90555	3.79705
